# objID                 ra                   dec                  z             rp                   dV                   Mr                    gr                    C           dn4000      logSSFR       logSM       
  1237664817681072740   194.99104754547915   36.06780510305882    0.027631683   16.5859236633598     1359.504982531071    -17.809747890645077   0.4400150271743506    2.0006363   1.507606    -9.779523     8.7396965   
  1237664672716423337   196.96393320055415   36.61089147446377    0.023180773   15.151923782454393   24.232044517994225   -19.36215969738427    0.4890650960691083    2.7437713   1.2784669   -9.98306      9.546673    
  1237664673252704329   195.21889058041654   37.06516540848309    0.015357513   10.38452837821509    2322.746105790138    -17.239896630313407   0.47705370283073023   2.1311102   1.4051296   -10.235281    8.683924    
  1237664671640060292   189.44541288085634   36.169849652359744   0.020848468   14.609944315957701   675.4596161842343    -17.583574509445963   0.28324765277502095   2.1644082   1.2139862   -9.3418255    8.388713    
  1237664673252835444   195.70301105259847   37.22320859619278    0.035588287   24.434007628537294   3746.486045122147    -20.979975417867866   0.4903545364650945    1.7492802   1.3963798   -10.407066    10.125902   
  1237664671641960464   194.80114225109233   35.90974315416805    0.027700929   16.304254070369577   1380.278691351414    -21.562506108277848   0.7634827756997815    3.5069435   1.7338116   -12.368479    10.772806   
  1237664673252638737   194.99932987939428   37.18813899539967    0.035728354   24.380208341114      3788.506202101708    -20.991909981368625   0.7949046964723188    3.4021544   1.8845147   -11.312069    10.668651   
  1237664671641960557   194.8046742355158    35.855344384680805   0.027819484   16.261168480824146   1415.8453416824343   -21.10085167337232    0.6713651811723125    2.1523936   1.1608917   -10.497414    10.503697   
  1237664817681137792   195.09813805093933   36.18611720702256    0.034786128   21.159113214204748   3505.838252305985    -19.766654096976858   0.7500815893324209    2.4203005   1.3395759   -10.431416    10.24722    
  1237664818754814129   195.09067674607124   37.03936017244201    0.02829065    19.02001971833273    1557.1949627995493   -20.51335047833693    0.783510837382984     3.2010043   1.9461612   -12.255377    10.419877   
  1237664819291619447   194.85693889045967   37.42060221940371    0.025722323   18.031979843540306   786.6968956589702    -17.607737059981964   0.43148479716932187   2.4101453   1.1918731   -9.858742     8.780878    
  1237664672179093520   195.47562813886515   36.22873544131638    0.025331546   15.539317067056047   669.4636863470081    -20.799613980405983   0.7676615476160542    3.4968975   1.9233441   -12.209822    10.487193   
  1237664817679958089   191.72130344264127   36.35755017552611    0.039589714   25.837396951938604   4946.914277672768    -20.861032106523027   0.7419571979304962    3.1396956   1.8770167   -12.207229    10.511246   
  1237664672178962477   195.17774137279704   36.34554004484632    0.027968084   17.36733743487026    1460.4253318905833   -21.805455294051228   0.756776739547913     3.201849    1.7207714   -11.509813    10.887384   
  1237664819291554000   194.73492824550388   37.398170013643806   0.034703355   24.22900019106355    3481.0065847635274   -21.355782948520016   0.7648667393994089    3.360423    0.0         -12.160999    10.735795   
  1237664672178962550   195.0672246969932    36.254115975854326   0.027880937   17.121104210047676   1434.2810583114626   -21.546191683041954   0.690696033119913     2.1818461   1.3941748   -11.099521    10.472341   
  1237664671642681453   196.83544186215045   35.78858633118388    0.036579214   21.601409187799      4043.764210939408    -21.290344486229262   0.5741907811836064    1.9809902   1.5425851   -10.286156    10.412302   
  1237664671640649849   191.09963624846472   36.26296201469691    0.034434058   22.715926940026048   3400.2173316478734   -20.269707407401253   0.3587095383631471    2.2758307   1.2923019   -9.546306     9.649406    
  1237664671642550328   196.31389793153437   35.72133920546715    0.03700692    21.460386896184193   4172.075502276421    -20.757803724820945   0.5374912291432885    2.4561462   1.4673805   -10.114626    10.191224   
  1237664672715702356   194.92103878424535   36.7643469316859     0.01489335    9.734291366077407    2461.9949425756927   -17.624659012167097   0.25624007709635777   2.0952692   1.1409626   -9.276773     8.386108    
  1237664817681203347   195.35324140925124   36.11272248512407    0.025398884   15.352479230369436   689.6651905775074    -18.907265610582915   0.37719882396799065   2.7822223   1.187276    -9.620339     9.102525    
  1237664818218402077   196.27220120606063   36.40110765679272    0.016101565   10.176648594463833   2099.5304363965984   -18.26415477639809    0.4067533971997044    1.9826574   1.3509039   -9.961084     8.803353    
  1237664671644057723   200.53342417506812   35.39309957379383    0.019915828   13.039409315928767   955.2514556050297    -17.82668377140022    0.38064262174277275   2.516599    1.2562208   -9.619107     8.646166    
  1237664671641567375   193.68556936076587   35.92219458276639    0.014511429   8.653271507025659    2576.5713679790492   -17.575811829211705   0.2656124731280798    2.8356285   1.213085    -9.481124     8.427834    
  1237664672177848492   192.1027688060451    36.65414598326766    0.033758808   22.52467189629557    3197.642378211022    -20.239507969852646   0.6549574164785525    2.3373833   1.1850864   -10.4972      10.333179   
  1237664672178241790   193.13772610294427   36.54320431555711    0.006739208   4.362009925985255    4908.2375972718      -15.548973200232442   0.3847927525835484    1.9622476   1.2708325   -9.728711     7.675057    
  1237664672179028021   195.37302393382242   36.361660242103866   0.03518208    21.873606546811434   3624.624348878861    -20.69716019112329    0.7666374538655667    4.8544946   1.8931416   -12.011628    10.510223   
  1237664673252507896   194.69342785556745   37.241841761974186   0.036080427   24.76946359126003    3894.128240346909    -19.83813771170114    0.5097567578418776    1.9989939   1.3158488   -10.127247    9.774532    
  1237664818218467449   196.48958223200586   36.47922726084341    0.037417468   23.83413005932967    4295.240305066109    -19.06079635271881    0.5822243878023521    2.2678447   1.3719871   -10.299234    9.548323    
  1237664671642550334   196.33907228748689   35.87164404351947    0.03455363    20.433215258550696   3436.088524460793    -20.974567319393728   0.6885685445887155    3.0912428   1.5774499   -11.407075    10.442267   
  1237664817681596559   196.39879559217212   36.071884117316486   0.036342096   22.038134656225886   3972.628675103188    -20.381705271989844   0.6437923118870827    2.0652125   1.5104476   -10.866765    10.120064   
  1237665025981612126   192.73501882911427   35.439054259718965   0.03209948    18.31082175820871    2699.844501614571    -18.4229064206673     0.19696086048292472   2.0058522   1.2419082   -9.12058      8.593935    
  1237665024907214954   190.9359510991339    34.810165365101604   0.021960683   12.47430971709116    341.7950499057767    -19.16122663477103    0.5180322441749396    2.0157466   1.2285396   -10.028066    9.471766    
  1237664818754814130   195.08160229253332   37.04619608261605    0.02808582    18.897255552665335   1495.7461130619051   -19.926182620232908   0.4447864776121264    2.156376    1.2115076   -9.806963     9.6138      
  1237664817679433743   190.24019871384007   36.376290515610705   0.033830687   23.302683995797313   3219.2062211036687   -21.238921189627952   0.7775038727357284    3.1756568   1.8663414   -12.2576475   10.702354   
  1237665024910557198   200.0599624423926    33.89950355951028    0.038646962   21.073923540362806   4664.08874809742     -21.083983669799142   0.6173542900126385    2.596228    1.4126507   -10.278982    10.502837   
  1237665024910557375   200.14220043448609   33.94461621478752    0.038605146   21.27301958810052    4651.543833017349    -20.187236326887977   0.7492219160153688    2.7847307   1.7609626   -11.876966    10.227973   
  1237665024911278085   202.0168078708955    33.59319798970348    0.024655601   15.130511366434362   466.6803029179576    -19.831485954209228   0.3775702645201626    2.945723    1.1279335   -9.483527     9.356756    
  1237665024909770858   198.02194887367486   34.25643335792255    0.016603038   8.403945623753522    1949.0886855125425   -18.31138238547402    0.42391526679974945   2.635022    1.1765686   -9.814837     8.92562     
  1237664672717602959   200.21374333778346   36.15166379350886    0.025238063   17.439249335778836   641.4189559221271    -17.465916833918595   0.2687794569926396    2.6113582   1.009194    -9.025703     8.246569    
  1237664672715702355   194.91920521660415   36.76347477126829    0.015093302   9.864006040182726    2402.009293735027    -17.20180995326253    0.313278705202638     2.2470162   1.079524    -9.196791     8.11609     
  1237664852027637850   199.1850503496858    35.74745470485781    0.017336508   11.036758726505765   1729.0475222468374   -17.18010223380628    0.4412112266202044    2.1319644   1.2605611   -9.917711     8.618408    
  1237665025446510745   197.68618938916978   34.685414651259954   0.03739604    19.668817625298058   4288.811944127083    -19.13826908373125    0.6987297487882351    2.5643842   1.6980294   -10.933242    9.702918    
  1237665025981546665   192.7212126918501    35.40137859001445    0.032760303   18.604189868283754   2898.0910402536397   -20.271990954772836   0.3626574923183483    2.1316905   1.2004873   -9.593959     9.642712    
  1237665025982529612   195.41276386740006   35.273139348245486   0.024909692   13.511851680030453   542.9075655341152    -17.74368471736689    0.44736381903751976   2.3850405   1.1655444   -9.866183     8.79272     
  1237665023837864002   202.7876931699223    32.78157828925324    0.02458745    15.133776093402176   446.2351647019389    -19.12696596503756    0.7876369302657515    2.5393405   1.3555838   -9.76419      9.824797    
  1237664852028031137   200.33191878824056   35.58010877838813    0.019021817   12.547686553543533   1223.4550344943998   -18.419909890330793   0.3612832421361851    2.132236    1.2407727   -9.600738     8.732138    
  1237664672179028142   195.29843923892872   36.264926457034235   0.034988303   21.496771072719508   3566.490821242333    -19.878035734439084   0.7138914997364907    2.6091576   1.4966253   -10.882579    10.117407   
  1237664819828818041   195.89516025201414   37.74260990553715    0.027160395   19.745638637874446   1218.1184810400011   -18.098504500065534   0.389983976336989     2.0940783   1.2521546   -9.652061     8.792705    
  1237664852563787921   197.22636135577778   36.344006690776375   0.0388239     24.67976917067233    4717.169664502144    -19.877076300269525   0.39676741495378565   2.0404806   1.2103754   -9.620029     9.491655    
  1237664852028096659   200.51247111806939   35.51386764747285    0.019187594   12.692173799027314   1173.7218502163885   -20.976160306433997   0.7856369276416579    3.1709702   1.988706    -12.407222    10.607061   
  1237665024908722240   195.11678239523314   34.379690041727244   0.024397573   11.600581887085523   389.2717507481578    -20.240907237631184   0.7745402129501748    2.5117884   1.9489065   -12.169545    10.228715   
  1237665025444741171   192.74810641249263   35.066144521824725   0.038580954   20.950021969840936   4644.286222457886    -21.374020198337867   0.78498884513332      3.345639    1.963531    -12.042735    10.750972   
  1237665025447690395   201.02075708275532   34.34716571800724    0.030459197   18.55214568005281    2207.7591714262967   -18.540335877506706   0.5549158313325862    2.3717132   1.3463991   -10.186386    9.349818    
  1237664818218467465   196.50969579943887   36.328224496674544   0.037577447   23.527832147453097   4343.233965039253    -20.89329065275375    0.4126367920789704    2.3227448   1.2355523   -9.899835     9.871538    
  1237665025981546661   192.71461223502556   35.4059022323131     0.032804433   18.643119784882114   2911.3299769163136   -18.390825934018974   0.46415591950371393   2.4396033   1.1698118   -10.093493    9.089639    
  1237664671641960549   194.7844200150595    35.93846847225362    0.02774344    16.388747880588877   1393.0320364236834   -18.89958646176566    0.6858644999550556    2.6336944   1.580442    -11.537037    9.603131    
  1237664672715767961   195.02530759143124   36.69900647947093    0.028931344   18.71619441784292    1749.403178393841    -17.788831205111087   0.1433843179302201    2.8444273   0.9875996   -8.690794     8.229537    
  1237665024907214856   190.8908037456678    34.84839552389287    0.022326395   12.765127565579208   232.08152532577486   -17.667028245486822   0.2553988957167519    2.444306    1.0646588   -9.191938     8.342052    
  1237664818218401833   196.24109425740008   36.43951163443171    0.022874698   14.499744736045628   67.59058713912934    -19.10094166365832    0.44870993672013526   1.7588472   1.2011101   -10.65708     9.212316    
  1237664818754879646   195.1646273953821    36.8878782349456     0.0283        18.710315175792974   1560.0001063942912   -18.652337179710667   0.5799410203684516    2.853411    1.3796076   -10.2185335   9.39734     
  1237665025446510739   197.68446478843015   34.67093961898665    0.03707813    19.463718650843393   4193.43929708004     -21.052448609799114   0.7960882059140104    2.8630807   1.8643593   -12.358095    10.627263   
  1237664817681268804   195.57497305894594   36.152442818269414   0.026695138   16.228625921330092   1078.5413530468943   -19.120915156857098   0.48798820911840934   2.1391418   1.3374306   -10.108097    9.524783    
  1237664817681662111   196.54152205546382   35.935136793607754   0.015857203   9.519083988796167    2172.839120328426    -17.152160816980913   0.36308125129005475   2.212652    1.155848    -9.608892     8.377506    
  1237664818754945340   195.3806315903699    36.98508827122184    0.016401555   10.998177827866256   2009.5333832502363   -17.055861817281368   0.5009233102120803    1.9514196   1.2716906   -10.266351    8.55289     
  1237665023836881057   200.2042589768844    33.10038714512664    0.034584675   17.5061769346057     3445.4024952650075   -21.500381121448886   0.7553673680960351    3.2274866   1.9454767   -12.400556    10.772986   
  1237664852563656857   196.8770008963548    36.37797237941309    0.038779262   24.57130758984487    4703.778735995293    -21.607478556288207   0.7302318041696374    2.8522618   1.8456684   -11.977528    10.719895   
  1237665024371130466   193.0135885853472    34.186695278962596   0.023338128   11.141331436780108   71.43836438655883    -18.928150676250006   0.7189915374189404    2.507525    1.7162938   -11.617961    9.648008    
  1237665024910819504   200.84829492253743   33.75312978694011    0.039206002   22.284577903039665   4831.800572276115    -19.642428896642066   0.663534745028354     2.2397823   1.2396841   -10.508091    9.9470215   
  1237665024907280428   191.15830443860256   34.644786137022024   0.022505071   12.394780078222363   178.47869575023623   -18.29879477447624    0.358100335403428     2.612125    1.1035197   -9.364351     8.7847      
  1237665025444216980   191.41102229669144   35.08375488135702    0.032239564   18.447018914899925   2741.86912894249     -21.333197946620786   0.684591666049684     2.587503    1.8600137   -11.804225    10.536593   
  1237665025444216981   191.3994443331647    35.0806028522963     0.0319437     18.281008970350488   2653.1103622913365   -19.542175996407554   0.4821802747303785    2.7428968   1.2853165   -10.483866    9.130011    
  1237665025446183029   196.8072648401159    34.72365275333515    0.037156258   19.06802777860131    4216.877333521843    -18.562573116985643   0.4547344404981253    2.241105    1.1309576   -9.922457     9.1213255   
  1237665023836946541   200.2731137740072    33.01741771480356    0.03435754    17.338628262051323   3377.262092828751    -20.124939533772906   0.7269041886706482    2.9884763   1.862306    -12.013691    10.149407   
  1237665024372506743   196.84393966603665   33.9942752334402     0.034864224   16.093561149605627   3529.2673480510716   -18.5212422977984     0.8085297361609918    2.4580102   1.4084316   -10.861378    9.752503    
  1237665024373358712   199.24617989078246   33.6999883777321     0.020809459   10.529328068961565   687.1624293923375    -18.39028928869392    0.33738788567305633   2.1477294   1.2270284   -9.569712     8.800264    
  1237665024907739236   192.32886764842547   34.62285038493823    0.014088158   7.348169799966103    2703.5527306795116   -16.31007476636728    0.3763294655113363    2.517682    1.2230796   -9.649355     8.009009    
  1237665024911343938   202.30842393003195   33.66285459976834    0.035526764   22.35766664304772    3728.0290943384175   -18.78943280549547    0.4831412851780712    1.7557418   1.4632311   -10.102009    9.149137    
  1237665023836225566   198.35579701751425   33.29024987791914    0.015922716   7.182577690085934    2153.1852337718005   -18.42620015278556    0.38552773273789853   2.4511745   1.19455     -9.49921      8.787718    
  1237665023836881266   200.17464529967117   33.19646207658423    0.036064968   18.396165812401133   3889.490253925324    -18.561675888188372   0.6489779409471907    2.2506604   1.2718526   -10.685476    9.463635    
  1237665023837667346   202.23626778256283   32.87888833884583    0.025640445   15.157129508534485   762.1334490180019    -21.491337609289356   0.6351827684249187    2.2857127   1.3730587   -10.388142    10.472653   
  1237665024373227730   198.8736227386081    33.71347093693246    0.03424214    16.870178072014763   3342.641479969025    -19.07029273310407    0.4746244316084969    2.0581665   1.2265261   -9.979883     9.298408    
  1237665024374079625   201.19567654549456   33.46291985421024    0.02382349    13.573592687602668   217.04710990190534   -17.533723146552244   0.4383384427896324    2.5616264   1.1059954   -9.426512     8.735384    
  1237665126938706119   199.7479507593763    32.973947866550716   0.037993867   18.239161413048063   4468.160085082054    -19.41941119838408    0.7008059636220736    2.1549067   1.5460703   -11.806789    9.843506    
  1237665023836553365   199.1906440256658    33.123180505588756   0.036889914   17.23236676517382    4136.974326968193    -18.75101049091185    0.5043893437656983    1.9394604   1.2949063   -10.00602     9.256909    
  1237665023837077558   200.62015306429603   33.03888679107491    0.037345935   19.44609477361441    4273.780397772789    -18.537768235481625   0.4165153319357451    2.3877504   1.1821504   -9.683524     9.037839    
  1237665023837208766   201.1272331730873    33.03422591099622    0.035769243   19.441880944549006   3800.7728379964833   -19.479768711009918   0.6906396433384856    2.4228187   1.4900694   -10.736413    9.88589     
  1237665023837274271   201.1470569772507    32.94107289500215    0.038970336   21.030181019338894   4761.100895404816    -19.366541574409197   0.3737111360362384    2.0180147   1.1399796   -9.521153     9.27646     
  1237665023837929596   202.87225983582294   32.63472300893802    0.03657869    22.406144955864505   4043.606631159783    -21.378664442073834   0.8164483887158909    2.8236003   1.4910656   -10.195548    10.760181   
  1237665024372637853   197.18726801598166   33.91011066980356    0.03303686    15.261766173097909   2981.0584706068043   -18.644104011839055   0.36820487588589046   2.0187669   1.1411283   -9.727187     8.849124    
  1237665025446904003   198.77962530224886   34.45844461272028    0.037197407   19.997853502108875   4229.222200512886    -19.461330134694162   0.3492862973036779    2.3092878   1.202299    -10.181325    9.238877    
  1237665025981546661   192.71461223502556   35.4059022323131     0.032734465   18.603578648559505   2890.3394562006      -18.38603133456795    0.4641781005942214    2.4396033   1.2753106   -10.102487    9.087641    
  1237665025448214733   202.42268286014558   34.126210658103176   0.034041304   22.374846580465615   3282.391242384911    -19.01508583940828    0.6060945975052618    2.2612834   1.3157996   -10.463024    9.589249    
  1237665025983381647   197.8288559737428    35.03355401022191    0.037054595   20.49829591187794    4186.378381848335    -21.16683037807836    0.7837627819942838    3.054927    1.8633157   -12.622527    10.640785   
  1237665026520055945   197.33174909992      35.52969153567769    0.016492516   9.590004082167022    1982.245259284973    -18.228717637064307   0.3481481131426136    2.6854813   1.1717453   -9.586129     8.769909    
  1237665023838060553   203.23977107134283   32.60521081842598    0.03576168    22.56721231540932    3798.50413620472     -22.279371756503707   0.8207657806149875    3.249647    2.040582    -12.570614    11.119792   
  1237665024909312194   196.7938926601878    34.298031595131555   0.033842128   16.33328970040533    3222.6383310556416   -21.82349625180438    0.7762081684055566    2.5769417   1.9377037   -12.505682    10.960923   
  1237665023836946552   200.30475911705628   33.07929024287005    0.037105303   18.891363560745702   4201.590977311134    -20.975634373080382   0.43354876518910856   2.3890023   1.318507    -9.842587     10.076542   
  1237664672179421315   196.37053881933036   36.27924946394162    0.038303286   23.792988145906786   4560.985751152039    -20.019290464218557   0.7529247826566099    2.5140827   1.4385821   -10.730672    10.251903   
  1237665023837995178   203.20019327417492   32.599703316544684   0.03591104    22.577245160118338   3843.31155538559     -18.386429102172944   0.7508092484658633    2.9185674   1.8823055   -11.818571    9.475363    
  1237665024371654757   194.5816206060358    34.101741178347886   0.027627587   12.568679849669213   1358.2761955261233   -18.37572939882817    0.43307466026767116   2.3209317   1.2326978   -9.841595     8.973133    
  1237665023832948798   189.5044175929545    34.02530918524314    0.022396564   12.712583445099126   211.03065490722628   -19.6675631082884     0.3949062155221874    2.7525399   1.1096183   -9.495642     9.406198    
  1237665024911147135   201.8100967269777    33.78612648109956    0.03962845    24.252441973765723   4958.53494822979     -20.88703876026643    0.6505209208438671    3.1592886   1.3992149   -10.334313    10.425761   
  1237665025443889448   190.39377833293543   35.10962235667471    0.023557168   14.207564552342355   137.1502500772479    -17.73999227857713    0.5621197563915317    2.4438949   1.6412783   -10.11532     8.856498    
  1237665025447428307   200.23660230100177   34.31968186439068    0.03216774    18.565941381865134   2720.3220498561864   -19.473897807510014   0.6192369313214847    2.5898836   1.5348243   -10.810765    9.74811     
  1237665128013103205   201.5666861231071    33.59466793664118    0.03551995    21.016077684694036   3725.9850275516515   -20.479016640788696   0.604872364268715     2.6443775   1.3005712   -10.148704    10.2102995  
  1237665023838060759   203.2519582686116    32.57865114501195    0.035406828   22.332109617470696   3692.048377990723    -20.397403790346992   0.8095365543042234    2.840943    2.0834816   -12.548352    10.414536   
  1237665024370999330   192.7205873699112    34.15685396080415    0.02287346    10.990680838367215   67.96218484640092    -21.77040885879438    0.8042606272975519    3.2192268   1.9920211   -12.48992     10.9418125  
  1237665126939164780   200.88119180749038   32.87571544981421    0.036136266   18.945523489781884   3910.8797532320027   -19.12678303875371    0.6923680916701223    2.936472    1.6789626   -11.521491    9.720888    
  1237665025446314109   197.16139285571347   34.74827369745511    0.03659678    19.050243096375006   4049.033634066582    -18.834297483116515   0.6042125101238369    2.2438414   1.4203002   -10.352771    9.505668    
  1237665025446903972   198.72033655091718   34.46422984836947    0.038184423   20.47625682265973    4525.326899886131    -19.122411027996485   0.4713567540374548    2.3108425   1.3059328   -10.021656    9.3690195   
  1237665024906690723   189.47706066618224   34.90996556545692    0.03974788    24.594267337186885   4994.363672733307    -18.72615618090322    0.3193402496148856    2.1774      1.2182386   -9.420259     8.938803    
  1237665025982988357   196.68830092587808   35.10056344944612    0.016315263   8.827705616921708    2035.4211705923078   -20.200489210521457   0.40497525863974104   2.3122203   1.2298968   -9.756941     9.654814    
  1237665025981874291   193.4825644786902    35.399529689861104   0.032992244   18.402934072491746   2967.673130035401    -18.942687145557453   0.36360286101067985   2.240143    1.2000862   -9.634293     9.0593      
  1237665026521628687   201.5647293356718    34.941951505209744   0.033861205   22.475999235780034   3228.3614945411687   -20.095699047114792   0.6698032126682314    2.6906838   1.442526    -10.518736    10.013808   
  1237665025447755918   201.04135699675683   34.155597119015844   0.022986842   13.801642442835455   33.94730418920487    -18.716847295341594   0.4387803179523253    2.6232347   1.2635704   -9.868502     9.142866    
  1237665025445920856   196.0151639627505    34.77469141934283    0.035064224   17.813021129396713   3589.267246127129    -19.18498526872713    0.586548876589049     2.3286195   1.3212006   -10.353798    9.695444    
  1237665025983709353   198.67002937171162   35.03636087929333    0.0237434     13.642321252070024   193.02010506391554   -18.659450858219      0.20850271270461462   2.9742687   1.1085565   -9.085874     8.670469    
  1237665023837012117   200.57694242483984   33.0957049850892     0.03498781    18.261504354063728   3566.343299746514    -20.27718381425605    0.7092813676530056    2.6837401   1.4865336   -10.625931    10.310255   
  1237665023838060625   203.28231431642297   32.59638242478658    0.038377594   24.28438058907022    4583.2782608270645   -18.57357457619131    0.6839416970968344    2.7006552   1.5880384   -11.229439    9.421756    
  1237665023837601931   202.08305223002478   32.93988917542149    0.034775373   20.345830352940563   3502.611778378487    -19.369312790360347   0.7252422727143717    2.8159838   1.7553713   -11.88146     9.8035555   
  1237665023837864028   202.81814473689298   32.740535771696074   0.037010822   22.720622461860327   4173.246733546257    -18.692357852030067   0.7015576525315659    2.5619016   1.659108    -11.214788    9.488123    
  1237665024374866361   203.3262963085269    33.11990399159917    0.023986446   15.770867059816338   265.9337219595912    -17.623779382512843   0.2770753188474835    2.0716329   1.2611617   -9.353945     8.410952    
  1237665025445527868   194.91776209652937   34.81378079271155    0.03426539    17.35615547933876    3349.617458581925    -20.48058681523739    0.5665393232702485    2.4206958   1.4804415   -10.365198    10.107546   
  1237665024911409185   202.37071242981665   33.66439552960096    0.035879828   22.68707645949431    3833.948410749436    -21.1030052628816     0.7635428956049815    3.0884514   1.9199238   -12.374771    10.569652   
  1237665023836815486   200.05459329544902   33.091624811778864   0.039159182   19.545307372583142   4817.754737734795    -21.592816979698767   0.7927600600632729    3.0923128   1.9195046   -12.492784    10.860431   
